ppd_id,PlanName,StateAbbrev,planf,ActAssets_AVA_2014,ActAssets_AVA_2015,ActAssets_AVA_2016,ActAssets_GASB_2014,ActAssets_GASB_2015,ActAssets_GASB_2016,ActAssets_Smooth_2014,ActAssets_Smooth_2015,ActAssets_Smooth_2016,actives_tot_2014,actives_tot_2015,actives_tot_2016,ActiveSalaries_2014,ActiveSalaries_2015,ActiveSalaries_2016,ActLiabilities_GASB_2014,ActLiabilities_GASB_2015,ActLiabilities_GASB_2016,beneficiaries_tot_2014,beneficiaries_tot_2015,beneficiaries_tot_2016,BeneficiaryBenefit_avg_2014,BeneficiaryBenefit_avg_2015,BeneficiaryBenefit_avg_2016,benefits_tot_2014,benefits_tot_2015,benefits_tot_2016,CoveredPayroll_GASB67_2014,CoveredPayroll_GASB67_2015,CoveredPayroll_GASB67_2016,expense_TotBenefits_2014,expense_TotBenefits_2015,expense_TotBenefits_2016,MktAssets_net_2014,MktAssets_net_2015,MktAssets_net_2016,NetPosition_2014,NetPosition_2015,NetPosition_2016,payroll_2014,payroll_2015,payroll_2016,TotalPensionLiability_2014,TotalPensionLiability_2015,TotalPensionLiability_2016,UAAL_GASB_2014,UAAL_GASB_2015,UAAL_GASB_2016,al,al_source,payroll,payroll_source,assets.mv,assets.mv_source,assets.av,assets.av_source,uaal,uaal_source,actives,actives_source,beneficiaries,beneficiaries_source,benefits,benefits_source,avgbenefit.ppd,avgbenefit.ppd_source,avgsalary,avgbenefit,avgbenefit_best,AssetSmoothingPeriod_GASB_2014,AssetSmoothingPeriod_GASB_2015,AssetSmoothingPeriod_GASB_2016,openclosedf_2014,openclosedf_2015,openclosedf_2016,pctdollf_2014,pctdollf_2015,pctdollf_2016,UAALAmortPeriod_GASB_2014,UAALAmortPeriod_GASB_2015,UAALAmortPeriod_GASB_2016,assetperiod,assetperiod_source,openclosedf,openclosedf_source,pctdollf,pctdollf_source,amortperiod,amortperiod_source
125,Wisconsin Retirement System,WI,General-S&L,NA,NA,NA,89360400,91502400,95396200,86109303.264,88673713.483,92112530.22,256100,256077,NA,13037400,13273100,13486e3,89392100,91526500,95414e3,185605,191795,0,23.517147064208984,22.758153915405273,NA,4364900,4364900,NA,13219500,13530500,NA,4574649,4861228,NA,92146772,88504670,NA,92147400,88504700,NA,13219500,13530500,13706e3,89691100,90129700,NA,31700,24100,17800,95414e3,ActLiabilities_GASB_2016,13706e3,payroll_2016,88504670,MktAssets_net_2015,95396200,ActAssets_GASB_2016,17800,UAAL_GASB_2016,256077,actives_tot_2015,0,beneficiaries_tot_2016,4364900,benefits_tot_2015,22758.153915405273,BeneficiaryBenefit_avg_2015,53522.963796045726,Inf,22758.153915405273,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,30,30,30,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
126,Wyoming Public Employees,WY,General-S&L,NA,NA,NA,6609612.342,6814919.591,7063051.856,6609612.342,6814919.591,7063051.856,36489,36577,35892,1818197,1858678.625,1851873.625,8370666.482,8713353.524,9039303.831,23760,24728,25768,17.604158401489258,18.221843719482422,18.762887954711914,NA,NA,NA,1709412.443,1744073.882,NA,418274.815,450589.769,483482.106,6672165.875,6427796.404,6678504.705,6672165.875,6427796.404,NA,1818197.022,1858678.687,1851873.634,8436858.102,8757144.255,NA,1761054.14,1858678.687,1976251.975,9039303.831,ActLiabilities_GASB_2016,1851873.634,payroll_2016,6678504.705,MktAssets_net_2016,7063051.856,ActAssets_GASB_2016,1976251.975,UAAL_GASB_2016,35892,actives_tot_2016,25768,beneficiaries_tot_2016,483482.106,expense_TotBenefits_2016,18762.887954711914,BeneficiaryBenefit_avg_2016,51595.72144210409,18762.888311083516,18762.888311083516,5,5,5,open,open,open,levpercent,levpercent,levpercent,30,30,30,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
127,Arizona State Corrections Officers,AZ,Safety,NA,NA,NA,1511212,1571431,1678275,1511211.514,1571430.528,1678275.008,14595,14184,13846,625263.875,616267.5,599319,2637545,2740236,2930678,4090,4410,4785,26.298810958862305,26.353118896484375,26.462785720825195,107562.140625,116217.2578125,126624.4296875,625263.855,616267.477,599318.976,91318.857,97251.701,104815.27,1179725.924,1205559.015,1210095.975,1497245.001,1539868.12,1552273.458,625264,616267,599319,2637545.164,2740236.383,2930678.257,1126333,1168805,1252403,2930678,ActLiabilities_GASB_2016,599319,payroll_2016,1210095.975,MktAssets_net_2016,1678275,ActAssets_GASB_2016,1252403,UAAL_GASB_2016,13846,actives_tot_2016,4785,beneficiaries_tot_2016,126624.4296875,benefits_tot_2016,26462.785720825195,BeneficiaryBenefit_avg_2016,43284.630940343784,26462.785723615463,26462.785723615463,7,7,7,closed,closed,closed,levpercent,levpercent,levpercent,22,21,20,7,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
128,Connecticut Municipal,CT,General-Local,NA,NA,NA,2196158.332,2330421,2445484.582,1828762.443,2196158.332,2445484.582,8477,8925,9373,485744.6875,525990.9375,566237.1875,2500839.515,2654388,2840325.409,6511,6806.5,7102,18.851016998291016,19.71562957763672,20.508291244506836,122738.9765625,134194.4375,145649.890625,485745,503960,NA,121721.228,131504.666,142839.735,2218690.951,2208131.038,2217254.601,2262724,2455178,NA,485744.69,508e3,566237.211,2500840,2647916,NA,304681.183,323967,394840.827,2840325.409,ActLiabilities_GASB_2016,566237.211,payroll_2016,2217254.601,MktAssets_net_2016,2445484.582,ActAssets_GASB_2016,394840.827,UAAL_GASB_2016,9373,actives_tot_2016,7102,beneficiaries_tot_2016,145649.890625,benefits_tot_2016,20508.291244506836,BeneficiaryBenefit_avg_2016,60411.5236317081,20508.292118417347,20508.292118417347,NA,5,5,closed,closed,closed,levdollar,levdollar,levdollar,27,24,23,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,23,UAALAmortPeriod_GASB_2016
129,Iowa Municipal Fire and Police,IA,Safety,NA,NA,NA,2054844.278,2239539.373,2333944.8,2054844.278,2239539.373,2333944.8,3885,3892,3926,266265.40625,273319.3125,283639.875,2640955.176,2769994.684,2867807.326,3896,3935,3986,35.67100143432617,37.30699920654297,38.308998107910156,138974.421875,146804.140625,152700.1875,255370.044,262260.06,270986.891,142746.505,149160.949,155634.648,2278456.923,2300180.355,2242546.392,2278456.923,2300180.355,2242546.392,266265.413,273319.323,283639.887,2640955.176,2769994.684,2867807.326,586110.898,530455.311,533862.526,2867807.326,ActLiabilities_GASB_2016,283639.887,payroll_2016,2242546.392,MktAssets_net_2016,2333944.8,ActAssets_GASB_2016,533862.526,UAAL_GASB_2016,3926,actives_tot_2016,3986,beneficiaries_tot_2016,152700.1875,benefits_tot_2016,38308.998107910156,BeneficiaryBenefit_avg_2016,72246.53260315843,38309.12882589062,38309.12882589062,5,5,5,closed,closed,closed,levdollar,levdollar,levdollar,25,25,25,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levdollar,pctdollf_2016,25,UAALAmortPeriod_GASB_2016
130,Louisiana Municipal Police,LA,Safety,NA,NA,NA,1711268.285,1871160.542,1949755.816,1711268.285,1871160.542,1949755.816,5468,5535,5666,259594.4375,265089.4375,281546.03125,2512627.665,2676472.766,2760140.132,4715,4766,4828,27.0092830657959,29.57204246520996,30.689552307128906,NA,NA,NA,265182.766,267525.787,280124.06,127348.774,140940.357,148169.159,1887019.463,1893077.295,1822858.387,1887019.463,1893077.295,1822858.397,259594.435,265089.428,281546.022,2512627.665,2676472.766,2760140.132,801359.38,805312.224,810384.316,2760140.132,ActLiabilities_GASB_2016,281546.022,payroll_2016,1822858.387,MktAssets_net_2016,1949755.816,ActAssets_GASB_2016,810384.316,UAAL_GASB_2016,5666,actives_tot_2016,4828,beneficiaries_tot_2016,148169.159,expense_TotBenefits_2016,30689.552307128906,BeneficiaryBenefit_avg_2016,49690.43805153547,30689.552402651207,30689.552402651207,5,5,4,closed,NA,NA,levdollar,levpercent,levpercent,30,15,15,4,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2014,levpercent,pctdollf_2016,15,UAALAmortPeriod_GASB_2016
131,Louisiana Schools,LA,General-S&L,NA,NA,NA,1631618.702,1757432.206,1829595.67,1631618.702,1757432.206,1829595.67,12054,12061,12075,274347.65625,276949.8125,284835.125,2438251.413,2485583.187,2522157.498,13248,13684,13824,11.026888847351074,11.31479263305664,11.534167289733887,146084.21875,154831.625,159448.328125,277481.437,279894.633,286141.136,162219.637,167617.424,173565.398,1857367.056,1851456.181,1767810.247,1857367.056,1851456.181,1767810.247,274347.65,276949.8,284835.111,2438251.413,2485583.187,2522157.498,806632.711,728150.981,692561.828,2522157.498,ActLiabilities_GASB_2016,284835.111,payroll_2016,1767810.247,MktAssets_net_2016,1829595.67,ActAssets_GASB_2016,692561.828,UAAL_GASB_2016,12075,actives_tot_2016,13824,beneficiaries_tot_2016,159448.328125,benefits_tot_2016,11534.167289733887,BeneficiaryBenefit_avg_2016,23588.82906832298,11534.167254412616,11534.167254412616,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,NA,NA,NA,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,NA,UAALAmortPeriod_GASB_2014
132,Louisiana State Parochial Employees,LA,General-S&L,NA,NA,NA,3275866.151,3484006.619,NA,3275866.1513,3484006.619,NA,16382,16645,NA,658246.125,675728.375,NA,3382386.502,3584114.343,NA,7237,7530,NA,20.00250816345215,20.603540420532227,NA,144758.15625,155144.65625,NA,653469.6529999999,673853.986,NA,159329.813,172182.697,NA,3429151.743,3379696.529,NA,3429151.743,3379696.529,NA,658246.109,675728.358,NA,3456770.307,3660729.828,NA,106520.3509999998,100107.7239999999,NA,3584114.343,ActLiabilities_GASB_2015,675728.358,payroll_2015,3379696.529,MktAssets_net_2015,3484006.619,ActAssets_GASB_2015,100107.7239999999,UAAL_GASB_2015,16645,actives_tot_2015,7530,beneficiaries_tot_2015,155144.65625,benefits_tot_2015,20603.540420532227,BeneficiaryBenefit_avg_2015,40596.476899969966,20603.540006640105,20603.540006640105,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,AssetSmoothingPeriod_GASB_2015,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
133,Minnesota Police and Fire Retirement Fund,MN,Safety,NA,NA,NA,6525019,7076271,7385777,6525019,7076271,7098090,10879,11157,11398,829374,876232,915827,8151328,8460477,8417621,10039,10209,10352,45.07042694091797,47.147613525390625,48.16537857055664,NA,NA,NA,820333,845076,881222,452462,481330,498608,7273100,7348704,7098090,7273100,7348704,7098090,820333,845076,881222,8353141,8484938,11111264,1626309,1384206,1031844,8417621,ActLiabilities_GASB_2016,881222,payroll_2016,7098090,MktAssets_net_2016,7385777,ActAssets_GASB_2016,1031844,UAAL_GASB_2016,11398,actives_tot_2016,10352,beneficiaries_tot_2016,498608,expense_TotBenefits_2016,48165.37857055664,BeneficiaryBenefit_avg_2016,77313.73925250044,48165.378670788254,48165.378670788254,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,27,26,25,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,25,UAALAmortPeriod_GASB_2016
134,Oklahoma Police Pension and Retirement System,OK,Safety,NA,NA,NA,2086297,2229272,2323407,2086297,2229272,2323407,4557,4570,4679,287105.28125,293483.5,312751.09375,2204797.154,2269073.426,2354815,3320,3448,3550,29.472000122070313,30.02133560180664,30.416576385498047,97847.2734375,103513.5625,107978.84375,289502,295307,296408,117482,139658,136591,2238466,2264996,2201671,2238466,2264996,2201671,289502.327,295307.065,312751,2204797,2269073,2354815,118500.154,39801.426,31408,2354815,ActLiabilities_GASB_2016,312751,payroll_2016,2201671,MktAssets_net_2016,2323407,ActAssets_GASB_2016,31408,UAAL_GASB_2016,4679,actives_tot_2016,3550,beneficiaries_tot_2016,107978.84375,benefits_tot_2016,30416.576385498047,BeneficiaryBenefit_avg_2016,66841.41910664673,30416.575704225354,30416.575704225354,5,5,5,closed,open,open,levdollar,levdollar,levdollar,5,5,5,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levdollar,pctdollf_2016,5,UAALAmortPeriod_GASB_2016
135,Utah Public Safety,UT,Safety,NA,NA,NA,2781314,2988371,NA,25473963,27124148,NA,6672,6399,NA,360751,355172,NA,3360027,3511275,NA,4908,5164,NA,29.49531364440918,31.72599983215332,NA,NA,NA,NA,360750,355171,NA,144763,155387,164508,2899386,2938839,3176545,2899386,2938839,NA,354451,355172,NA,3360027,3511275,NA,578713,522904,NA,3511275,ActLiabilities_GASB_2015,355172,payroll_2015,3176545,MktAssets_net_2016,2988371,ActAssets_GASB_2015,522904,UAAL_GASB_2015,6399,actives_tot_2015,5164,beneficiaries_tot_2015,164508,expense_TotBenefits_2016,31725.99983215332,BeneficiaryBenefit_avg_2015,55504.297546491645,31856.700232378003,31856.700232378003,5,5,NA,open,open,NA,levpercent,levpercent,NA,20,20,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levpercent,pctdollf_2015,20,UAALAmortPeriod_GASB_2015
136,Pennsylvania Municipal Retirement System,PA,General-Local,NA,NA,NA,2081439.591,2173446,NA,2081440,2153626,NA,7580,7698,NA,384270.15625,394133.125,NA,2067264.85,2151341,NA,5108,5360,NA,14.866164207458496,15.061421394348145,NA,75936.3671875,80729.21875,NA,NA,NA,NA,78432.682,89855.588,NA,2049615.132,1994491.256,NA,NA,NA,NA,384270.155,394133.12,NA,NA,NA,NA,-14174.741,-2285,NA,2151341,ActLiabilities_GASB_2015,394133.12,payroll_2015,1994491.256,MktAssets_net_2015,2173446,ActAssets_GASB_2015,-2285,UAAL_GASB_2015,7698,actives_tot_2015,5360,beneficiaries_tot_2015,80729.21875,benefits_tot_2015,15061.421394348145,BeneficiaryBenefit_avg_2015,51199.41803065731,15061.42140858209,15061.42140858209,1,1,NA,open,open,NA,levdollar,levdollar,NA,30,30,NA,1,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levdollar,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
137,Alameda County Employee's Retirement Association,CA,General-Local,NA,NA,NA,5681097,6083536,6436138,6545159.225,6987026.015,7309485.17,11025,11071,11111,948848,969534,1003651,7592072,7875020,8237715,8813,8990,9242,42.123680114746094,43.638153076171875,NA,NA,NA,NA,886925,945858,NA,371236,392307,NA,6023597,5812442,NA,5912426,5853443,NA,948848,969534,1003651,7653069,7971891,NA,1910975,1791484,1801577,8237715,ActLiabilities_GASB_2016,1003651,payroll_2016,5812442,MktAssets_net_2015,6436138,ActAssets_GASB_2016,1801577,UAAL_GASB_2016,11111,actives_tot_2016,9242,beneficiaries_tot_2016,392307,expense_TotBenefits_2015,43638.153076171875,BeneficiaryBenefit_avg_2015,90329.49329493294,42448.27959316165,42448.27959316165,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,18,17,16,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,16,UAALAmortPeriod_GASB_2016
138,Kern County Employees Retirement Association,CA,General-Local,NA,NA,NA,3342122,3529786,3685447,3342121.678,3529785.691,3685447.112,8512,8481,8627,555635,556824.25,567261.125,5492440,5657173,5813092,7397,7599,7847,34.96799850463867,35.579288482666016,36.377723693847656,NA,NA,NA,555752,531598.183,537539.991,254383,270367,285456,3576112,3625093,3571587,3576111.526,3625093.183,3571587.594,555634,556824,567261,5645345.607,5828191.122,5985226.95,2150318,2127387,2127645,5813092,ActLiabilities_GASB_2016,567261,payroll_2016,3571587,MktAssets_net_2016,3685447,ActAssets_GASB_2016,2127645,UAAL_GASB_2016,8627,actives_tot_2016,7847,beneficiaries_tot_2016,285456,expense_TotBenefits_2016,36377.723693847656,BeneficiaryBenefit_avg_2016,65754.14396661644,36377.72397094431,36377.72397094431,5,5,5,closed,closed,closed,levpercent,levpercent,levpercent,21.5,20.5,19.5,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,19.5,UAALAmortPeriod_GASB_2016
139,Los Angeles City Employees' Retirement System,CA,General-Local,NA,NA,NA,10944750.574,11727161.378,12439250.206,12935503.398,13895589.227,14752102.625,24009,23895,24446,1898064.125,1907664.625,1968702.625,16248853.099,16909996.38,17424996.329,17532,17932,18357,40.8713264465332,41.84651565551758,42.40101623535156,716556.0625,750391.75,778355.4375,1802931,1835637,1876946.179,708956,734736,767264,11844437,11981054,11870182,11791079,11920570,11809329.415,1898064.175,1907664.598,1968702.63,16248853,16909996,17424996.329,5304102.525,5182835.002,4985746.123,17424996.329,ActLiabilities_GASB_2016,1968702.63,payroll_2016,11870182,MktAssets_net_2016,12439250.206,ActAssets_GASB_2016,4985746.123,UAAL_GASB_2016,24446,actives_tot_2016,18357,beneficiaries_tot_2016,778355.4375,benefits_tot_2016,42401.01623535156,BeneficiaryBenefit_avg_2016,80532.71005481468,42401.01528027456,42401.01528027456,7,7,7,closed,closed,closed,levpercent,levpercent,levpercent,30,30,30,7,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
140,Los Angeles Fire and Police,CA,Safety,NA,NA,NA,15678480,16770060,17645338,16879354.713,18114393.332,19126148.372,13097,13068,13050,1402715,1405171.25,1400808.375,18114229,18337507,18798510,12502,12593,12819,62.9640007019043,63.70353698730469,65.99665832519531,787236.8125,802218.625,846011.1875,1308149,1316969,1351788.221,856035.663,915163.279,987296.111,17001657.417,17346554.076,17104276.335,16989705,17346554,17104276.335,1402715,1405171,1400808,18861992,19385428,19565408.718,2435749,1567447,1153172,18798510,ActLiabilities_GASB_2016,1400808,payroll_2016,17104276.335,MktAssets_net_2016,17645338,ActAssets_GASB_2016,1153172,UAAL_GASB_2016,13050,actives_tot_2016,12819,beneficiaries_tot_2016,846011.1875,benefits_tot_2016,65996.65832519531,BeneficiaryBenefit_avg_2016,107341.6091954023,65996.66023090725,65996.66023090725,7,7,7,closed,closed,closed,levpercent,levpercent,levpercent,15,15,15,7,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,15,UAALAmortPeriod_GASB_2016
141,Los Angeles Water and Power,CA,General-Local,NA,NA,NA,8877594.529,9750343.3,10344355.801,8877594.529,9750343,10344355.801,8960,9205,9348,900126.25,920781.0625,928888.6875,10975550.617,11218445.567,12289229.001,8739,8843,9265,52.35818862915039,54.33280944824219,54.570072174072266,NA,NA,NA,819923.866,839213.254,861818.854,457558.214,480465.024,505591.726,9703317.303,10074300.269,10097842.728,9710178.432,10074300.269,10097394.723,900126.274,920781.074,928888.68,10975550.617,11218445.567,12289229.001,2097956.088,1468102.267,1944873.2,12289229.001,ActLiabilities_GASB_2016,928888.68,payroll_2016,10097842.728,MktAssets_net_2016,10344355.801,ActAssets_GASB_2016,1944873.2,UAAL_GASB_2016,9348,actives_tot_2016,9265,beneficiaries_tot_2016,505591.726,expense_TotBenefits_2016,54570.072174072266,BeneficiaryBenefit_avg_2016,99367.63799743261,54570.07296276309,54570.07296276309,5,5,5,closed,NA,NA,levdollar,levdollar,levdollar,15,15,15,5,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2014,levdollar,pctdollf_2016,15,UAALAmortPeriod_GASB_2016
142,Orange County ERS,CA,General-Local,NA,NA,NA,11449911,12228009,NA,11450001,12228098,NA,21459,21525,NA,1648160.5,1633110.625,NA,16413124,17050357,NA,15169,15810,NA,40.80348205566406,42.00543975830078,NA,NA,NA,NA,1585453,1521036,NA,618948,664106,NA,11536106,11657318,NA,11536106,11657318,NA,1648160,1633112,NA,16618587,17373923,NA,4963213,4822348,NA,17050357,ActLiabilities_GASB_2015,1633112,payroll_2015,11657318,MktAssets_net_2015,12228009,ActAssets_GASB_2015,4822348,UAAL_GASB_2015,21525,actives_tot_2015,15810,beneficiaries_tot_2015,664106,expense_TotBenefits_2015,42005.43975830078,BeneficiaryBenefit_avg_2015,75870.4761904762,42005.43959519292,42005.43959519292,5,NA,NA,closed,NA,NA,levpercent,NA,NA,19,NA,NA,5,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2014,levpercent,pctdollf_2014,19,UAALAmortPeriod_GASB_2014
143,Sacramento County ERS,CA,General-Local,NA,NA,NA,7312993,7838825,8236402,7277720.991,7767116,8169906,12049,12072,12393,879998,897341,938554.875,8580928,9028679,9436090,10049,10541,10960,35.40299606323242,36.861019134521484,36.802555084228516,355764.71875,388552,NA,858343,873328,912421,344890,372369,403356,7810001,7878814,7680865,7810001,7878814,7680865,879999,897341,938555,8580928,9028679,9436090,1267935,1189854,1199688,9436090,ActLiabilities_GASB_2016,938555,payroll_2016,7680865,MktAssets_net_2016,8236402,ActAssets_GASB_2016,1199688,UAAL_GASB_2016,12393,actives_tot_2016,10960,beneficiaries_tot_2016,388552,benefits_tot_2015,36802.555084228516,BeneficiaryBenefit_avg_2016,75732.67166949084,35451.82481751825,35451.82481751825,7,7,7,closed,closed,closed,levpercent,levpercent,levpercent,21,20,20,7,AssetSmoothingPeriod_GASB_2016,closed,openclosedf_2016,levpercent,pctdollf_2016,20,UAALAmortPeriod_GASB_2016
144,San Diego City ERS,CA,General-Local,NA,NA,NA,5828593.547,6204243.99,6455400,5828593.547,6204243.99,6455378.088000001,7272,7038,6748,480535.96875,480662.375,465100.25,7858703.38,8205952.554,9013100,8822,9103,9454,45.1828498840332,46.051815032958984,46.94189453125,398603.09375,419209.65625,443788.6875,499463,480536,480536,381468,425755,449268,6772092,6885023,6807902,6279888,6376713,6296106,480535.973,480662.378,465100,7815425,8090278,8946660,2030109.833,2001708.564,2557800,9013100,ActLiabilities_GASB_2016,465100,payroll_2016,6807902,MktAssets_net_2016,6455400,ActAssets_GASB_2016,2557800,UAAL_GASB_2016,6748,actives_tot_2016,9454,beneficiaries_tot_2016,443788.6875,benefits_tot_2016,46941.89453125,BeneficiaryBenefit_avg_2016,68924.12566686426,46941.89628728581,46941.89628728581,NA,NA,NA,closed,closed,closed,levpercent,levpercent,levpercent,15,15,15,NA,AssetSmoothingPeriod_GASB_2014,closed,openclosedf_2016,levpercent,pctdollf_2016,15,UAALAmortPeriod_GASB_2016
145,Chicago Municipal Employees,IL,General-Local,NA,NA,NA,5039297.432,4815126.844,4590366.241,5039297.432,4815126.844,4590366.241,30160,30683,30296,1602977.625,1643481,1646939.25,12307094.062,14647114.971,15055348.696,24852,24962,25234,31.198612213134766,32.16255569458008,NA,NA,NA,NA,1602977.593,1643480.973,1646939.238,775347.914,802841.736,NA,5179486.296,4741427.557,NA,5179486.296,4741427.557,4436227.596,1602977.593,1643480.973,1646939.238,12307094.062,23358869.625,23291271.396,7267796.63,9831988.127,1046498.245,15055348.696,ActLiabilities_GASB_2016,1646939.238,payroll_2016,4741427.557,MktAssets_net_2015,4590366.241,ActAssets_GASB_2016,1046498.245,UAAL_GASB_2016,30296,actives_tot_2016,25234,beneficiaries_tot_2016,802841.736,expense_TotBenefits_2015,32162.555694580078,BeneficiaryBenefit_avg_2015,54361.60674676525,31815.872869937386,31815.872869937386,5,5,5,open,open,open,levdollar,levdollar,levdollar,30,30,30,5,AssetSmoothingPeriod_GASB_2016,open,openclosedf_2016,levdollar,pctdollf_2016,30,UAALAmortPeriod_GASB_2016
146,Chicago Police,IL,Safety,NA,NA,NA,2954318.954,3186423.762,NA,2737727.266,2935266.948,NA,12020,12061,NA,1074333.375,1086608,NA,11334799.011,11288237.048,NA,13230,13210,NA,49.53485107421875,51.354400634765625,NA,NA,NA,NA,1074333.318,1086607.979,NA,655346.0569999999,678391.614,NA,3062014.322,3058949.037,NA,3062014.322,3058949.037,NA,1074333.318,1086607.979,NA,11773430.559,12032733,NA,8380480.057,8101813.286,NA,11288237.048,ActLiabilities_GASB_2015,1086607.979,payroll_2015,3058949.037,MktAssets_net_2015,3186423.762,ActAssets_GASB_2015,8101813.286,UAAL_GASB_2015,12061,actives_tot_2015,13210,beneficiaries_tot_2015,678391.614,expense_TotBenefits_2015,51354.400634765625,BeneficiaryBenefit_avg_2015,90092.69372357184,51354.39924299772,51354.39924299772,5,5,NA,open,open,NA,levpercent,levpercent,NA,30,30,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levpercent,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
147,Cook County Employees,IL,General-Local,NA,NA,NA,8810509.07,8991018.918,NA,8810509.07,8991018.918,NA,21656,21596,NA,1514550,1572417.25,NA,14140547.353,14936591.336,NA,17076,17597,NA,35.56800079345703,37.22200012207031,NA,607365.4375,654992.75,NA,1514550.023,1572417.298,NA,595655.8979999999,643197.0439999999,NA,9068398.78,8643044.275,NA,9068398.78,8643044.275,NA,1514550.023,1572417.298,NA,21894892.531,23963085.69,NA,5330038.283,5945572.418,NA,14936591.336,ActLiabilities_GASB_2015,1572417.298,payroll_2015,8643044.275,MktAssets_net_2015,8991018.918,ActAssets_GASB_2015,5945572.418,UAAL_GASB_2015,21596,actives_tot_2015,17597,beneficiaries_tot_2015,654992.75,benefits_tot_2015,37222.00012207031,BeneficiaryBenefit_avg_2015,72810.580570476,37221.84179121441,37221.84179121441,5,5,NA,open,open,NA,levdollar,levdollar,NA,30,30,NA,5,AssetSmoothingPeriod_GASB_2015,open,openclosedf_2015,levdollar,pctdollf_2015,30,UAALAmortPeriod_GASB_2015
148,Boston Retirement Board,MA,General-Local,NA,NA,NA,5662637.3235,5941383.647,NA,4240389.786,4440479.851,NA,20388,20498,NA,1407023.75,1434989.75,NA,9351777.635,9648825.27,NA,0,14485,0,NA,37.87400817871094,NA,NA,NA,NA,1444652.177,1493958,NA,528022,548605,NA,5674147,5559293,NA,5674147,5559293.37,NA,1439820.883,1434989.766,NA,9522212.908,9969543.077,NA,3689140.3115,3770441.623,NA,9648825.27,ActLiabilities_GASB_2015,1434989.766,payroll_2015,5559293,MktAssets_net_2015,5941383.647,ActAssets_GASB_2015,3770441.623,UAAL_GASB_2015,20498,actives_tot_2015,0,beneficiaries_tot_2016,548605,expense_TotBenefits_2015,37874.00817871094,BeneficiaryBenefit_avg_2015,70006.33066640649,Inf,37874.00817871094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AssetSmoothingPeriod_GASB_2014,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
149,New York City Fire,NY,Safety,NA,NA,NA,9808854,NA,NA,NA,NA,NA,10319,NA,NA,1150389.625,NA,NA,17700868,NA,NA,17280,17261,NA,60.13570785522461,61.96755599975586,NA,1039145,1069622,NA,1102398,1111744,1129470,1099162,1150505,1290882,10595838,10815330,10899763,11458638,11679331,10899736,1150390,1111744,1129470,17980493,18601756,19711495,7892014,NA,NA,17700868,ActLiabilities_GASB_2014,1129470,payroll_2016,10899763,MktAssets_net_2016,9808854,ActAssets_GASB_2014,7892014,UAAL_GASB_2014,10319,actives_tot_2014,17261,beneficiaries_tot_2015,1069622,benefits_tot_2015,61967.55599975586,BeneficiaryBenefit_avg_2015,109455.3735827115,61967.556920224786,61967.556920224786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AssetSmoothingPeriod_GASB_2014,NA,openclosedf_2014,NA,pctdollf_2014,NA,UAALAmortPeriod_GASB_2014
